Active (0/1);Name*;Categories (x,y,z...);Price tax included;Tax rule ID;Quantity;Description
1;Komoda IRYS;nowoczesny;299,;1;73;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p><strong><br>Komodę IRYS</strong> zaprojektowano z myślą o wąskich przedpokojach, w których musimy zgromadzić wszystko, co potrzebne, jednocześnie nie przytłaczając pomieszczenia.</p><p><br></p><p>Podział wnętrza pozwoli Ci na łatwe zachowanie porządku.</p><p>W szufladzie schowasz klucze, pocztę lub drobne akcesoria.</p><p>W dwóch wnękach zmieszczą się kapcie dla gości, czapki i rękawice, składane parasolki, akcesoria do czyszczenia obuwia czy torebki.</p><p><br></p><p>Połączenie bieli z barwą dębu sonoma stworzy w przedpokoju spokojną atmosferę, dzięki której wnętrze nie będzie przytłoczone.</p><p><br></p><p>Możesz zestawić komodę z pozostałymi meblami z kolekcji IRYS i stworzyć spójną stylistycznie aranżację przedpokoju.</p><p><br></p><p><br></p><strong>WNĘTRZE</strong><br><ul><li class=""ui-draggable"">Komoda posiada dwie. zamykane wnęki, które umożliwiają schowanie potrzebnych akcesoriów;</li><li class=""ui-draggable"">Pojemna szuflada została wyposażona w prowadnice kulkowe;</li><li class=""ui-draggable"">Maksymalne obciążenie półek wynosi 5 kg.</li></ul><p><br></p><p><br></p><strong>WYKOŃCZENIE</strong><br><ul><li class=""ui-draggable"">Komoda jest wykonana z płyty meblowej o grubości 1,6 cm;</li><li class=""ui-draggable"">Komoda jest pokryta laminatem w ciekawym połączeniu barwy dębu sonoma oraz klasycznej bieli. Powierzchnię płyty laminowanej bardzo łatwo utrzymać w czystości – wystarczy użyć miękkiej, zwilżonej ściereczki;</li><li class=""ui-draggable"">Srebrny uchwyt z tworzywa odznacza się prostą, minimalistyczną stylistyką i świetnie pasuje do nowoczesnego designu komody.</li></ul></div></div>"
1;Komoda BRODWAY BY06 4D;glamour;1921,88;1;37;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p><br></p><p>W <strong>komodzie BRODWAY</strong> możesz przechowywać książki, stylowe dekoracje stołowe lub pamiątki rodzinne. </p><p><br></p><p>Przechowywane przedmioty możesz rozdzielić we wnękach. Dzięki poczwórnym drzwiom, łatwiej Ci będzie znaleźć to, czego szukasz.</p><p><br></p><p>Zawiasy wyposażono w system „cichego domyku”, dzięki czemu drzwi nie trzaskają.</p><p><br></p><h2>Biały połysk</h2><p>Fronty komody wykończono połyskującym lakierem, który tworzy gładką taflę i powiększa optycznie przestrzeń. </p><p><strong>Szkło lacobel</strong> na blacie prezentuje się bardzo elegancko.</p><p><strong>Chromowane uchwyty</strong> podkreślają nowoczesny charakter mebla.</p><p><br></p><h2>Kwintesencja nowoczesnej elegancji</h2><p>●Kolekcja mebli BRODWAY wprowadza do wnętrza odrobinę szyku.</p><p>●Pozwala stworzyć aranżację, łączącą zamiłowanie do połysku z symetrią, charakterystyczną dla geometrycznych brył nowoczesnych mebli.<br><br>●Meble BRODWAY możesz wkomponować zarówno w industrialną przestrzeń, wypełnioną szkłem i połyskującym metalem, jak i wytworne wnętrze w stylu ""glamour"".</p></div>"
1;Komoda czarna czterodrzwiowa BRODWAY;glamour;1921,88;1;31;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">W komodzie BRODWAY możesz przechowywać książki, stylowe dekoracje stołowe lub pamiątki rodzinne. </p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">Przechowywane przedmioty możesz rozdzielić we wnękach. Dzięki poczwórnym drzwiom, łatwiej Ci będzie znaleźć to, czego szukasz.</p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">Zawiasy wyposażono w system „cichego domyku”, dzięki czemu drzwi nie trzaskają.</p><p style=""text-align: justify;""><br></p><h2 style=""text-align: justify;"">Czarny połysk</h2><p style=""text-align: justify;"">Fronty komody wykończono połyskującym lakierem, który tworzy gładką taflę.</p><p style=""text-align: justify;"">Szkło lacobel na blacie prezentuje się bardzo elegancko.</p><p style=""text-align: justify;"">Chromowane uchwyty podkreślają nowoczesny charakter mebla.</p><p style=""text-align: justify;""><br></p><h2 style=""text-align: justify;"">Kwintesencja nowoczesnej elegancji</h2><p style=""text-align: justify;"">●Kolekcja mebli BRODWAY wprowadza do wnętrza odrobinę szyku.</p><p style=""text-align: justify;"">●Pozwala stworzyć aranżację, łączącą zamiłowanie do połysku z symetrią, charakterystyczną dla geometrycznych brył nowoczesnych mebli.<br><br>●Meble BRODWAY możesz wkomponować zarówno w industrialną przestrzeń, wypełnioną szkłem i połyskującym metalem, jak i wytworne wnętrze w stylu ""glamour"".</p></div>"
1;Komoda BRODWAY BY03 3D3S;glamour;1820,68;1;94;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p>W <strong>komodzie BRODWAY</strong> możesz przechowywać stylowe dekoracje stołowe, ulubione pamiątki rodzinne, dokumenty lub tekstylia.</p><div align=""justify""><p><br></p><p>Przechowywane przedmioty możesz rozdzielić w szufladach i wnękach. Dzięki takiemu układowi wnętrza, zachowasz porządek na dłużej.</p><p><br></p><p>Zarówno prowadnice, jak i zawiasy wyposażono w system „cichego domyku”, dzięki czemu szuflady i drzwi nie trzaskają.</p><p><br></p><h2>3 szuflady, 6 wnęk</h2><p>●W 6 wnękach możesz przechowywać książki, tekstylia lub elementy zastawy stołowej.</p><p>●3 szuflady to idealne miejsce na sztućce lub dokumenty. </p><p><br></p><h2>Biały połysk</h2><p>Fronty komody wykończono połyskującym lakierem, który tworzy gładką taflę i powiększa optycznie przestrzeń. </p><p><strong>Szkło lacobel</strong> na blacie prezentuje się bardzo elegancko.</p><p><strong>Chromowane uchwyty</strong> podkreślają nowoczesny charakter mebla.</p><p><br></p><h2>Kwintesencja nowoczesnej elegancji</h2><p>●Kolekcja mebli BRODWAY wprowadza do wnętrza odrobinę szyku.</p><p>●Pozwala stworzyć aranżację, łączącą zamiłowanie do połysku z symetrią, charakterystyczną dla geometrycznych brył nowoczesnych mebli.<br><br>●Meble BRODWAY możesz wkomponować zarówno w industrialną przestrzeń, wypełnioną szkłem i połyskującym metalem, jak i wytworne wnętrze w stylu ""glamour"".</p></div><div> </div></div>"
1;Szafka RTV biały połysk z oświetleniem GLAMOUR;glamour;1167,48;1;5;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><br>Z czym kojarzy się styl glamour? To połysk, elegancja i wytworność. Jeżeli marzysz o niebanalnie urządzonym salonie i aranżacji, która łączy te cechy, <strong>kolekcja GLAMOUR</strong> spełni wszystkie wymagania.<br><br>Telewizor we wnętrzu w stylu glamour? Wymaga odpowiedniej podstawy, jak szafka RTV z kolekcji GLAMOUR. Białe połyskujące fronty oraz uchwyty w formie kryształków sprawiają, że świetnie odnajdzie się w salonie urządzonym w najbardziej wytwornym stylu.<br>Szafka jest także<strong> wyposażona w oświetlenie LED - wzdłuż blatu</strong>. Białe światło wprowadzi do wnętrza przytulny klimat.<br><br><br><h2>WNĘTRZE</h2><br><ul><li class=""ui-draggable"">otwarta wnęka posłuży do przechowywania dekodera;</li><li class=""ui-draggable"">wymiary wnęki otwartej 71x36x20;</li><li class=""ui-draggable"">szuflada zmieści różnego rodzaju podręczne drobiazgi - piloty, baterie;</li><li class=""ui-draggable"">po bokach szafki znajdują się 4 niewielkie zamknięte wnęki - na dokumenty, płyty CD, książki;</li><li class=""ui-draggable""><strong>komfortowe zawiasy z cichym domykiem</strong> zapobiegną trzaskaniu drzwiczkami;</li><li class=""ui-draggable"">z boku szafki znajduje się dyskretny włącznik podblatowego oświetlenia LED;</li><li class=""ui-draggable"">włącznik dotykowy posiada funkcję ściemniania z pamięcią dokonanej nastawy intensywności oświetlenia.</li></ul><br><br><h2>WYKOŃCZENIE</h2><br><br><ul><li class=""ui-draggable"">fronty wykończone są laminatem w modnym połysku;</li><li class=""ui-draggable""><strong>uchwyty w formie kryształków, chromowana dolna listwa oraz wycięte w charakterystyczny sposób drzwiczki - zaokrąglone w dolnej części, to znaki rozpoznawcze kolekcji GLAMOUR</strong>.</li></ul></div></div>"
1;Komoda CARISMA CM04 3D3S, z barkiem;klasyczny;3329,;1;36;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p>Komoda <strong>CARISMA 0M04 </strong>może pełnić funkcję biblioteczki, szafki na kosmetyki i biżuterię, ale także barku, który pozwala częstować gości ulubionymi trunkami, nie wychodząc z salonu.</p><div align=""justify""><p>W witrynach warto wyeksponować najładniejsze kieliszki i porcelanowe filiżanki. </p><p>Zarówno prowadnice, jak i zawiasy wyposażono w system „cichego domyku”, dzięki czemu szuflady i drzwi nie trzaskają.</p><h2>6 wnęk, 3 szuflady i barek</h2><p>● W 6 wnękach, za przeszklonymi drzwiami możesz przechowywać książki, dekoracje lub elementy zastawy stołowej.</p><p>● 3 szuflady to idealne miejsce na sztućce lub dokumenty.</p><p>● Środkowa wnęka może pełnić funkcję barku na ulubione trunki lub schowka na biżuterię.</p><h2>Biały połysk</h2><p>Komodę wykończono połyskującym lakierem. Dzięki temu komoda powiększa optycznie przestrzeń. </p><h2>Jak w apartamencie gwiazdy filmowej</h2><p>● Kolekcja <strong>mebli CARISMA</strong> przeistoczy zwyczajny salon w kobiece wnętrze rodem z pierwszych stron magazynów wnętrzarskich.</p><p>● Konstrukcja mebla nawiązuje do stylu ludwikowskiego, który wprowadza do pomieszczeń poczucie wytworności.</p><p>● Gładka struktura wykończenia i urokliwe uchwyty w kształcie kryształków sprawiają, że we własnym domu poczujesz się, jak w apartamencie gwiazdy.</p><p>● To idealne meble do stworzenia aranżacji w <strong>stylu „glamour”</strong> o kobiecym charakterze.</p></div></div>"
1;Komoda ciemny brąz szeroka trzydrzwiowa PARIS;klasyczny;1093,88;1;55;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div style=""text-align: justify;""><strong>Trzydrzwiowa komoda</strong> z kolekcji Paris charakteryzuje się klasyczną i prostą stylistyką. </div><div style=""text-align: justify;""><br></div><div style=""text-align: justify;"">Efektowna masywna rama i ryflowana drewniana wstawka nadają jej niepowtarzalny wygląd. Ciepła kolorystyka w odcieniu brązu podkreśli przytulność pomieszczenia. </div><div style=""text-align: justify;""><br></div><div style=""text-align: justify;"">Wygodny <strong>metalowy uchwyt </strong>w kolorze srebrnym to kontrastujący element na froncie, który podkreśla charakter mebla.</div><p><br></p></div>"
1;Szafka RTV ALVERA 2D+1SZ HFU-A-05;kolonialny;1199,;1;37;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p>Nowoczesny sprzęt też możesz przechowywać w stylowy sposób.<br><br>Szafka<strong> RTV ALVERA</strong> spełnia oczekiwania współczesnego miłośnika kina domowego, a jednocześnie wprowadza do wnętrza jakiś rodzaj nostalgii, przywodząc na myśl przytulne wnętrza z czasów kolonializmu. </p><div align=""justify""><p>To część kolekcji drewnianych mebli, dzięki którym urządzisz pokój dzienny w taki sposób, że nikt nie będzie chciał z niego wychodzić.</p><h2>Szuflada i 2 wnęki na sprzęt</h2><p>● <strong>2 wnęki otwarte</strong> przydadzą się, jeśli poza dekoderem używasz też na co dzień konsoli lub odtwarzacza DVD. Przez otwory w tylnej ściance łatwo jest przeciągnąć kable. <br><br>● Boczne szafki kryją po 2 wnęki - to idealne miejsce na kolekcję płyt. </p><p>Wymiar jednej wnęki to szerokość 48 cm, głębokość 40 cm, wysokość 11,5 cm</p><p>● <strong>Szuflada </strong>przyda się do przechowywania drobiazgów, pilotów i kabli.</p><h2>Lakierowane drewno akacjowe</h2><p>Meble z <strong>kolekcji ALVERA</strong> wykonano z <strong>drewna akacjowego</strong>, które charakteryzuje się głęboką barwą, ciekawym usłojeniem i dużą twardością – wytrzymałością.</p><p>Warstwa <strong>lakieru</strong> nitrocelulozowego nie tylko zabezpiecza meble przed działaniem wilgoci. Nałożono ją w taki sposób, by nadać meblom <strong>strukturę surowego drewna</strong>.</p><h2>Rustykalny kolonializm</h2><p><strong>Postarzona struktura drewna</strong> sprawia, że meble z <strong>kolekcji ALVERA</strong> wprowadzają do wnętrz <strong>rustykalną surowość</strong>. Charakterystyczne frezowanie na frontach nawiązuje zaś do <strong>stylu kolonialnego</strong>.</p><p><strong>Ciepła barwa drewna</strong> sprawia, że wnętrze prezentuje się przytulnie. <strong>Żeliwne gałki</strong> podkreślają surowy charakter mebli.</p><p>Kolekcja sprawdza się więc zarówno w wakacyjnym domu na wsi, jak i w stylowym apartamencie podróżnika lub artysty.<br><br>Meble warto łączyć z ciepłymi barwami, charakterystycznymi dla stylów afrykańskich. Niezwykły charakter kolekcji podkreślą pamiątki z podróży, stare mapy czy pejzaże malowane na płótnie. </p></div></div>"
1;Szafka RTV ERDEN 2D 125;minimalistyczny;349,;1;95;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">2-drzwiowa <strong>szafka RTV ERDEN</strong> to mebel, który stanowi doskonałe dopełnienie dla wnętrza utrzymanego w jasnej kolorystyce. Znajdzie dla siebie zastosowanie w salonie, pokoju dziennym, młodzieżowym oraz gabinecie.<br><br>Jej prosty wzór i oszczędny design sprawiają, że najlepiej łączy się z nowoczesnym wystrojem wnętrza. Uniwersalna kolorystyka w odcieniu bieli sprawia, że pomieszczenie wydaje się większe i jaśniejsze, a ponadto dobrze łączy się z kompozycjami aranżacyjnymi.<br><br>Dodatkową zaletą są funkcjonalne półki otwarte umiejscowione pod blatem.<br><br><h2>WNĘTRZE</h2><strong>RTV ERDEN</strong> posiada dwie zamykane szafki oraz półki otwarte w centralnej części mebla.<br>Idealnie sprawdza się zarówno jako mebel eksponujący sprzęt RTV oraz miejsce na kolekcję filmów oraz muzyki.</div><div align=""justify"">Wymiary wnęki dolnej: szerokość 39 cm, głębokość 31,5 cm, wysokość 18 cm<br>Wymiary wnęki górnej: szerokość 39 cm, głębokość 31,5 cm, wysokość 13 cm (20 cm licząc bez listwy)<br><br><h2>WYKOŃCZENIE</h2>Wykonana z płyty meblowej szafka <strong>RTV ERDEN</strong> wykończona została laminatem. Nogi są zaopatrzone w ślizgacze z tworzywa, które ułatwiają przesuwanie mebla i chronią powierzchnię podłogi przed zarysowaniem.</div></div>"
1;Komoda biały połysk ITALIA;minimalistyczny;735,08;1;49;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p style=""text-align: justify;""><strong>Komoda ITALIA</strong> przyciąga wzrok blaskiem białej powierzchni, która prostej bryle nadaje luksusowego sznytu.</p><p style=""text-align: justify;"">Mebel doskonale sprawdza się w przestrzeni sypialnianej, nie przytłaczając wnętrza i odbijając refleksy świetlne.</p><p style=""text-align: justify;"">Dzięki prowadnicom z samodomykiem szauflady zamykają się lekko i nie trzaskają. </p><h2 style=""text-align: justify;""><br></h2><h2 style=""text-align: justify;"">WNĘTRZE</h2><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">Na konstrukcję komody składają się <strong>3 szuflady</strong>, wyposażone w prowadnice kulkowe z <strong>funkcją cichego domyku</strong>.</p><h2 style=""text-align: justify;""><br></h2><h2 style=""text-align: justify;"">WYKOŃCZENIE</h2><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">Wykonany z płyty mebel został pokryty laminatem oraz folią o wysokim połysku.</p><p style=""text-align: justify;""><strong>Funkcję uchwytów pełnią frezowania we frontach</strong>.</p><p style=""text-align: justify;"">Białe wybarwienie doskonale uzupełni nowoczesne wnętrza, zarówno w stylu minimalistycznym, jak i glamour, w zestawieniu z połyskującymi tkaninami i kryształowymi lampami.</p><p style=""text-align: justify;""><br></p></div>"
1;Komoda do salonu CORTE;minimalistyczny;1459,;1;16;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p>Potrzebujesz więcej miejsca? Nie wiesz gdzie schować zastawę, sztućce i wykrochmalone obrusy?<br><br>Ta komoda CORTE bez problemu pomieści nadprogramowe talerze, szklanki i kieliszki, bo ma aż 201,2 cm szerokości i 10 wnęk.<br><br>Komoda nie ma uchwytów, a specjalnie wyprofilowane drzwi, aby ułatwić otwieranie.<br><br>Jest częścią kolekcji masywnych mebli z szarymi elementami - idealnych do nowoczesnych i loftowych wnętrz.<br><br></p><h2>WNĘTRZE<br><br></h2><br><ul><li class=""ui-draggable"">We wnętrzu znajduje się aż 10 wnęk. Na każdej półce postawisz przedmioty o wadze do 5 kg.</li><li class=""ui-draggable"">2 szuflady przydadzą się na drobiazgi - możesz je obciążyć do 3 kg.</li><li class=""ui-draggable"">Dzięki prowadnicom z cichym domykiem, szuflady nie trzaskają.<br><h2> </h2><h2>WYKOŃCZENIE</h2></li><li class=""ui-draggable"">Komodę pokryto laminatem z ciekawym rysunkiem drewna.</li><li class=""ui-draggable"">Ciemne dekory układają się w pasiasty wzór, co nadaje komodzie nowoczesny wygląd. </li><li class=""ui-draggable"">Tak wykończona komoda świetnie zaprezentuje się wśród betonowych ścian i drewnianych dekoracji.</li><li class=""ui-draggable"">Możesz wpasować ją we wnętrza z motywem pasów.</li></ul></div></div>"
1;Komoda IRMA IM4 z oświetleniem;minimalistyczny;1241,08;1;63;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Jeśli marzysz o nowocześnie zaaranżowanym wnętrzu, praktycznych rozwiązaniach oraz urzekającym wyglądzie – ta kolekcja dedykowana jest właśnie dla ciebie. Komoda Irma świetnie sprawdzi się zarówno w pokoju dziennym, jak i w jadalni. Od ciebie zależy gdzie najlepiej spełni swoją rolę. Jasna kolorystyka wpisze się w aktualne trendy umożliwiając szeroki wybór dodatków i kolorów ścian. </div><div align=""justify""><br></div><div align=""justify"">Standardowe uchwyty zastąpiono w prezentowanej kolekcji systemem bezuchwytowym, który podnosi atrakcyjność mebli i cieszy się zainteresowaniem wśród naszych klientów. </div><div align=""justify""><br></div><div align=""justify""><strong>Oświetlenie zawarte w cenie (taśma LED w zagłębieniu pod blatem) </strong>wprowadzi do wnętrza wyjątkowy klimat.</div><p><br></p><p>W drzwiach zamontowano zawiasy z systemem cichego domyku, dzięki czemu drzwi nie hałasują podczas zamykania.</p><p><br></p><h2>WNĘTRZE</h2><div align=""justify"">Wnętrze składa się z szuflady oraz półek w części zamkniętej, które pomogą w rozmieszczeniu rzeczy.</div><p><br></p><h2>WYKOŃCZENIE</h2><div align=""justify"">Fronty mebla wykonano z płyty MDF opłaszczowanej folią PCV. Korpus wykonano z płyty meblowej pokrytej laminatem, który jest łatwy w utrzymaniu czystości, cechuje go również trwałość.</div></div>"
1;Komoda JAWA 3D3S JWK232- C587;loftowy;643,08;1;37;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Konstrukcja wnętrza <strong>komody JAWA</strong> pozwala idealnie posegregować odzież, a praktyczne szuflady zapewniają łatwy dostęp do bielizny.</div><div align=""justify""><br></div><div align=""justify""><p>Wraz z pozostałymi meblami z <strong>serii JAWA</strong> umożliwia stworzenie przytulnej oraz eleganckiej aranżacji sypialni. Łączy w sobie <strong>rustykalną swojskość</strong> z szykiem <strong>stylu glamour</strong>.Komodę możesz wkomponować zarówno we wnętrza wykończone w tzw. męskim stylu, jak i nowoczesne industrialne przestrzenie</p><div align=""justify"">Komoda sprawdza się w każdym pomieszczeniu: salonie, jadalni czy sypialni lub przedpokoju.</div><div align=""justify""><br><h2>WNĘTRZE</h2><br><strong>3 szufladach</strong> pozwalają rozdzielić bieliznę i galanterię. Za potrójnymi drzwiami znajduje się <strong>6 wnęk</strong>.<br><br><h2>WYKOŃCZENIE</h2><br>Komoda została wykonana z płyty meblowej pokrytej dwoma rodzajami folii. W zastosowanym wykończeniu połączono imitację szlachetnego usłojenia drewna dębowego z połyskującą taflą szuflad w grafitowym kolorze. Szerokie uchwyty podkreślają nowoczesny charakter mebla.</div></div></div>"
1;Szafka RTV industrialna z szufladą i półką HIGH ROCK;loftowy;679,;1;58;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"" class=""""><p>Urządzasz mieszkanie w industrialnym stylu? Kolekcja mebli HIGH ROCK to połączenie dekoru dąb riviera z pełną głębi czernią, która przyciągnie Twoją uwagę.</p><p>Szafka RTV HIGH ROCK podkreśli loftowy charakter salonu. To niezbędny mebel w każdym pokoju dziennym, który pomoże uporządkować sprzęty i akcesoria.</p><h2><strong>WNĘTRZE</strong></h2><ul><li class=""ui-draggable"">Szafka posiada 2 otwarte wnęki, w których bezpiecznie umieścisz dekoder czy konsolę.</li><li class=""ui-draggable"">Zamykana półka i szuflada pozwoli Ci uporządkować urządzenia elektroniczne, akcesoria, gry i inne dodatki.</li></ul><h2><strong>WYKOŃCZENIE</strong></h2><ul><li class=""ui-draggable"">Szafka została wykonana z płyty meblowej oraz wykończona laminatem i folią.</li><li class=""ui-draggable"">Front pokryty jest folią w kolorze dąb riviera.</li><li class=""ui-draggable"">Blat wykończony jest płytą laminowaną w czarnym kolorze.</li><li class=""ui-draggable"">Szafka została wyposażona w czarne, metalowe uchwyty oraz ramy z płyty MDF przechodzące w nogi, co dodatkowo podkreśla industrialny charakter wnętrza.</li><li class=""ui-draggable"">Powierzchnię płyty laminowanej oraz foliowanej bardzo łatwo utrzymać w czystości – wystarczy użyć miękkiej, zwilżonej ściereczki.</li><li class=""ui-draggable"">Meble z kolekcji HIGH ROCK pomogą stworzyć wyjątkowy, loftowy klimat w Twoim mieszkaniu. Świetnie będą się prezentować przy ścianie z czerwonej cegły.</li></ul></div></div>"
1;Komoda industrialna szeroka HIGH ROCK;loftowy;869,;1;53;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p>Urządzasz mieszkanie w industrialnym stylu? Kolekcja mebli HIGH ROCK to połączenie dekoru dąb riviera z pełną głębi czernią, która przyciągnie Twoją uwagę.</p><p>Duża ilość miejsca do przechowywania umożliwi funkcjonalne rozplanowanie wnętrza salonu, jadalni czy domowego biura. Możesz uporządkować w niej ubrania, zastawę stołową czy dokumenty.</p><p>Blat pozwoli Ci wyeksponować stylowe dekoracje lub ulubione pamiątki.</p><p><strong>WNĘTRZE</strong></p><ul><li class=""ui-draggable"">Komoda posiada 1 zamykaną szafkę oraz 3 szuflady, wyposażone w prowadnice kulkowe.</li></ul><p><strong>WYKOŃCZENIE</strong></p><ul><li class=""ui-draggable"">Komoda HIGH ROCK została wykonana z płyty meblowej oraz wykończona laminatem i folią;</li><li class=""ui-draggable"">Fronty komody pokryte są folią w kolorze dąb riviera;</li><li class=""ui-draggable"">Blat wykończony jest płytą laminowaną w czarnym kolorze, a półki płytą foliowaną w barwie dąb riviera;</li><li class=""ui-draggable"">Komoda została wyposażona w czarne, metalowe uchwyty oraz<span> </span>ramy z płyty MDF przechodzące w nogi, co dodatkowo podkreśla industrialny charakter wnętrza;</li><li class=""ui-draggable"">Powierzchnię płyty laminowanej oraz foliowanej bardzo łatwo utrzymać w czystości – wystarczy użyć miękkiej, zwilżonej ściereczki.</li><li class=""ui-draggable"">Meble z kolekcji HIGH ROCK pomogą stworzyć wyjątkowy, loftowy klimat w Twoim mieszkaniu. Świetnie będą się prezentować przy ścianie z czerwonej cegły.</li></ul></div></div>"
1;Komoda BERGEN 3D3S;loftowy;1149,;1;85;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Komoda <strong>BERGEN 3D3S </strong>może pełnić funkcję<strong> </strong>bufetu, biblioteczki lub bieliźniarki. Łączy cechy rustykalnych mebli z nowoczesnymi elementami wykończeniowymi. Wraz z pozostałymi meblami z serii, tworzy aranżację o sielskim charakterze, wprowadzając do wnętrz przytulny klimat.<p><br></p><p>Ze względu na dużą różnorodność brył, meble te można wkomponować w otwarte, wielofunkcyjne przestrzenie.</p><p>Tzw. ślizgacze ułatwiają precyzyjne ustawienie mebla oraz jego przesuwanie podczas sprzątania.</p><h2><strong>WNĘTRZE</strong></h2><div align=""justify"">Sześć wnęk pozwala tak rozmieścić przedmioty, by nie musieć ich potem długo szukać. W trzech szufladach możesz przechowywać mniejsze akcesoria lub bieliznę.<p><br></p><p><br></p><h2><strong>WYKOŃCZENIE</strong></h2><div align=""justify"">Laminat, imitujący wyraźną strukturę drewna dębowego w kolorze „wotan” ociepla wnętrze i nadaje mu swojskiego charakteru. Metalowe uchwyty i ciemny dekor umożliwiają estetyczne wkomponowanie mebli w nowoczesne wnętrza. Wystrój dopełnią drewniane dekoracje lub dodatki w czarnym kolorze.<p><br></p><div align=""justify""><p><br></p><div align=""justify""><div align=""justify""><div align=""justify""><div align=""justify""><div align=""justify""><div align=""justify""><div align=""justify""><div align=""justify""><br></div></div></div></div></div></div></div></div></div></div></div></div></div>"
1;Komoda THOR;minimalistyczny;979,;1;97;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Kolorystyka w komodzie <strong>THOR </strong>to dominująca biel z czarnymi akcentami znajdującymi się na wstawkach. Będzie odpowiednia do nowocześnie urządzonych wnętrz. Biel rozjaśni optycznie pomieszczenie nadając mu wrażenie przestronności. Zamiast uchwytów podfrezowano frontowe części drzwi i szuflad. Nowoczesne materiały wykorzystane do produkcji zwiększają atrakcyjność mebla i zapewniają mu większą trwałość i łatwiejsze utrzymanie czystości. Komodę THOR z powodzeniem zastosujesz w jadalni jak i przedpokoju.<br><br><h2>WNĘTRZE</h2><br>Komoda została podzielona trzema szufladami i trzema półkami usprawniając zagospodarowanie wnętrza. <br><br><h2>WYKOŃCZENIE</h2><br>Korpus wykonano z płyty meblowej pokrytej laminatem, front z płyty MDF pokrytej folią PCV. </div></div>"
1;Komoda SARDINIA 2D4S;loftowy;1057,08;1;27;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><br>Kolekcja mebli do sypialni <strong>SARDINIA</strong> to nowoczesna propozycja stawiająca na zdecydowane akcenty i funkcjonalną prostotę aranżacyjną. Połączenie barwy dębu artisan z ciemnymi akcentami podkreśla elegancję kolekcji a sypialni nadaje stylowy wyraz luksusowej przestrzeni.<br>Kolekcja pięknie sprawdzi się we wnętrzach inspirowanych naturą i loftowych, ale także stworzy świetną bazę do urządzenia wnętrza w stylu marynistycznym.<br><br><strong>Komoda SARDINIA</strong> świetnie sprawdzi się jako dodatkowa przestrzeń przechowywania wyposażenia domu, ale także jako elegancka powierzchnia do umieszczenia fotografii, dekoracyjnych bibelotów lub roślin doniczkowych.</div><div align=""justify""><br><br><h2>WNĘTRZE</h2></div><div align=""justify""><br></div><ul><li><div align=""justify"">W dwóch zamykanych szafkach znajdują się <strong>cztery wnęki</strong>, które swobodnie pomieszczą różne akcesoria i sprzęty domowe.</div></li><li><div align=""justify"">Maksymalne obciążenie półek wynosi <strong>5 kg</strong>;</div></li><li><div align=""justify"">Maksymalne obciążenie blatu wynosi 40 kg.</div></li><li><div align=""justify""><strong>Cztery pojemne szuflady</strong> na prowadnicach<strong> rolkowych</strong> znacząco zwiększają przestrzeń przechowywania drobnych elementów wyposażenia domowego lub dokumentów.<br><br><h2>WYKOŃCZENIE</h2><br>● Korpus, półki oraz fronty komody są wykonane z <strong>płyty wiórowej</strong> i pokryte <strong>melaminą</strong>, która jest materiałem łatwym do utrzymania w czystości oraz nadaje atrakcyjny wygląd struktury powierzchni;<br>● Kontrastujący <strong>czarny dekor</strong> komody zdecydowanie podkreśla oryginalność designu mebla korespondując z czarnymi uchwytami i nóżkami;<br>● Drzwiczki szafek oraz fronty szuflad wyposażone są w duże, <strong>metalowe uchwyty</strong>;<br>● Mebel jest umieszczony na eleganckich <strong>płozach z tworzywa</strong>;</div></li></ul></div>"
